Country,N_knots,N_days_first_restriction,N_days_lockdown,Date_first_restriction,Date_lockdown
Italy,2,16,13,2020-02-05,2020-02-26
Italy,2,16,14,2020-02-05,2020-02-25
Italy,2,16,15,2020-02-05,2020-02-24
Italy,2,16,16,2020-02-05,2020-02-23
Italy,2,16,17,2020-02-05,2020-02-22
Italy,2,16,18,2020-02-05,2020-02-21
Italy,2,16,19,2020-02-05,2020-02-20
Italy,2,16,20,2020-02-05,2020-02-19
Italy,2,16,21,2020-02-05,2020-02-18
Italy,2,16,22,2020-02-05,2020-02-17
Italy,2,16,23,2020-02-05,2020-02-16
Italy,2,16,24,2020-02-05,2020-02-15
Italy,2,16,25,2020-02-05,2020-02-14
Italy,2,16,26,2020-02-05,2020-02-13
Italy,2,16,27,2020-02-05,2020-02-12
Italy,2,16,28,2020-02-05,2020-02-11
Italy,2,16,29,2020-02-05,2020-02-10
Italy,2,16,30,2020-02-05,2020-02-09
Italy,2,16,31,2020-02-05,2020-02-08
Italy,2,16,32,2020-02-05,2020-02-07
Italy,2,16,33,2020-02-05,2020-02-06
Latvia,2,0,0,2020-03-13,2020-03-24
Latvia,2,0,1,2020-03-13,2020-03-23
Latvia,2,0,2,2020-03-13,2020-03-22
Latvia,2,0,3,2020-03-13,2020-03-21
Latvia,2,0,4,2020-03-13,2020-03-20
Latvia,2,0,5,2020-03-13,2020-03-19
Latvia,2,0,6,2020-03-13,2020-03-18
Latvia,2,0,7,2020-03-13,2020-03-17
Latvia,2,0,8,2020-03-13,2020-03-16
Latvia,2,0,9,2020-03-13,2020-03-15
Latvia,2,0,10,2020-03-13,2020-03-14
Latvia,2,1,0,2020-03-12,2020-03-24
Latvia,2,1,1,2020-03-12,2020-03-23
Latvia,2,1,2,2020-03-12,2020-03-22
Latvia,2,1,3,2020-03-12,2020-03-21
Latvia,2,1,4,2020-03-12,2020-03-20
Latvia,2,1,5,2020-03-12,2020-03-19
Latvia,2,1,6,2020-03-12,2020-03-18
Latvia,2,1,7,2020-03-12,2020-03-17
Latvia,2,1,8,2020-03-12,2020-03-16
Latvia,2,1,9,2020-03-12,2020-03-15
Latvia,2,1,10,2020-03-12,2020-03-14
Latvia,2,1,11,2020-03-12,2020-03-13
Latvia,2,2,0,2020-03-11,2020-03-24
Latvia,2,2,1,2020-03-11,2020-03-23
Latvia,2,2,2,2020-03-11,2020-03-22
Latvia,2,2,3,2020-03-11,2020-03-21
Latvia,2,2,4,2020-03-11,2020-03-20
Latvia,2,2,5,2020-03-11,2020-03-19
Latvia,2,2,6,2020-03-11,2020-03-18
Latvia,2,2,7,2020-03-11,2020-03-17
Latvia,2,2,8,2020-03-11,2020-03-16
Latvia,2,2,9,2020-03-11,2020-03-15
Latvia,2,2,10,2020-03-11,2020-03-14
Latvia,2,2,11,2020-03-11,2020-03-13
Latvia,2,2,12,2020-03-11,2020-03-12
Latvia,2,3,0,2020-03-10,2020-03-24
Latvia,2,3,1,2020-03-10,2020-03-23
Latvia,2,3,2,2020-03-10,2020-03-22
Latvia,2,3,3,2020-03-10,2020-03-21
Latvia,2,3,4,2020-03-10,2020-03-20
Latvia,2,3,5,2020-03-10,2020-03-19
Latvia,2,3,6,2020-03-10,2020-03-18
Latvia,2,3,7,2020-03-10,2020-03-17
Latvia,2,3,8,2020-03-10,2020-03-16
Latvia,2,3,9,2020-03-10,2020-03-15
Latvia,2,3,10,2020-03-10,2020-03-14
Latvia,2,3,11,2020-03-10,2020-03-13
Latvia,2,3,12,2020-03-10,2020-03-12
Latvia,2,3,13,2020-03-10,2020-03-11
Latvia,2,4,0,2020-03-09,2020-03-24
Latvia,2,4,1,2020-03-09,2020-03-23
Latvia,2,4,2,2020-03-09,2020-03-22
Latvia,2,4,3,2020-03-09,2020-03-21
Latvia,2,4,4,2020-03-09,2020-03-20
Latvia,2,4,5,2020-03-09,2020-03-19
Latvia,2,4,6,2020-03-09,2020-03-18
Latvia,2,4,7,2020-03-09,2020-03-17
Latvia,2,4,8,2020-03-09,2020-03-16
Latvia,2,4,9,2020-03-09,2020-03-15
Latvia,2,4,10,2020-03-09,2020-03-14
Latvia,2,4,11,2020-03-09,2020-03-13
Latvia,2,4,12,2020-03-09,2020-03-12
Latvia,2,4,13,2020-03-09,2020-03-11
Latvia,2,4,14,2020-03-09,2020-03-10
Latvia,2,5,0,2020-03-08,2020-03-24
Latvia,2,5,1,2020-03-08,2020-03-23
Latvia,2,5,2,2020-03-08,2020-03-22
Latvia,2,5,3,2020-03-08,2020-03-21
Latvia,2,5,4,2020-03-08,2020-03-20
Latvia,2,5,5,2020-03-08,2020-03-19
Latvia,2,5,6,2020-03-08,2020-03-18
Latvia,2,5,7,2020-03-08,2020-03-17
Latvia,2,5,8,2020-03-08,2020-03-16
Latvia,2,5,9,2020-03-08,2020-03-15
Latvia,2,5,10,2020-03-08,2020-03-14
Latvia,2,5,11,2020-03-08,2020-03-13
Latvia,2,5,12,2020-03-08,2020-03-12
Latvia,2,5,13,2020-03-08,2020-03-11
Latvia,2,5,14,2020-03-08,2020-03-10
Latvia,2,5,15,2020-03-08,2020-03-09
Latvia,2,6,0,2020-03-07,2020-03-24
Latvia,2,6,1,2020-03-07,2020-03-23
Latvia,2,6,2,2020-03-07,2020-03-22
Latvia,2,6,3,2020-03-07,2020-03-21
Latvia,2,6,4,2020-03-07,2020-03-20
Latvia,2,6,5,2020-03-07,2020-03-19
Latvia,2,6,6,2020-03-07,2020-03-18
Latvia,2,6,7,2020-03-07,2020-03-17
Latvia,2,6,8,2020-03-07,2020-03-16
Latvia,2,6,9,2020-03-07,2020-03-15
Latvia,2,6,10,2020-03-07,2020-03-14
Latvia,2,6,11,2020-03-07,2020-03-13
Latvia,2,6,12,2020-03-07,2020-03-12
Latvia,2,6,13,2020-03-07,2020-03-11
Latvia,2,6,14,2020-03-07,2020-03-10
Latvia,2,6,15,2020-03-07,2020-03-09
Latvia,2,6,16,2020-03-07,2020-03-08
Latvia,2,7,0,2020-03-06,2020-03-24
Latvia,2,7,1,2020-03-06,2020-03-23
Latvia,2,7,2,2020-03-06,2020-03-22
Latvia,2,7,3,2020-03-06,2020-03-21
Latvia,2,7,4,2020-03-06,2020-03-20
Latvia,2,7,5,2020-03-06,2020-03-19
Latvia,2,7,6,2020-03-06,2020-03-18
Latvia,2,7,7,2020-03-06,2020-03-17
Latvia,2,7,8,2020-03-06,2020-03-16
Latvia,2,7,9,2020-03-06,2020-03-15
Latvia,2,7,10,2020-03-06,2020-03-14
Latvia,2,7,11,2020-03-06,2020-03-13
Latvia,2,7,12,2020-03-06,2020-03-12
Latvia,2,7,13,2020-03-06,2020-03-11
Latvia,2,7,14,2020-03-06,2020-03-10
Latvia,2,7,15,2020-03-06,2020-03-09
Latvia,2,7,16,2020-03-06,2020-03-08
Latvia,2,7,17,2020-03-06,2020-03-07
Latvia,2,8,0,2020-03-05,2020-03-24
Latvia,2,8,1,2020-03-05,2020-03-23
Latvia,2,8,2,2020-03-05,2020-03-22
Latvia,2,8,3,2020-03-05,2020-03-21
Latvia,2,8,4,2020-03-05,2020-03-20
Latvia,2,8,5,2020-03-05,2020-03-19
Latvia,2,8,6,2020-03-05,2020-03-18
Latvia,2,8,7,2020-03-05,2020-03-17
Latvia,2,8,8,2020-03-05,2020-03-16
Latvia,2,8,9,2020-03-05,2020-03-15
Latvia,2,8,10,2020-03-05,2020-03-14
Latvia,2,8,11,2020-03-05,2020-03-13
Latvia,2,8,12,2020-03-05,2020-03-12
Latvia,2,8,13,2020-03-05,2020-03-11
Latvia,2,8,14,2020-03-05,2020-03-10
Latvia,2,8,15,2020-03-05,2020-03-09
Latvia,2,8,16,2020-03-05,2020-03-08
Latvia,2,8,17,2020-03-05,2020-03-07
Latvia,2,8,18,2020-03-05,2020-03-06
Latvia,2,9,0,2020-03-04,2020-03-24
Latvia,2,9,1,2020-03-04,2020-03-23
Latvia,2,9,2,2020-03-04,2020-03-22
Latvia,2,9,3,2020-03-04,2020-03-21
Latvia,2,9,4,2020-03-04,2020-03-20
Latvia,2,9,5,2020-03-04,2020-03-19
Latvia,2,9,6,2020-03-04,2020-03-18
Latvia,2,9,7,2020-03-04,2020-03-17
Latvia,2,9,8,2020-03-04,2020-03-16
Latvia,2,9,9,2020-03-04,2020-03-15
Latvia,2,9,10,2020-03-04,2020-03-14
Latvia,2,9,11,2020-03-04,2020-03-13
Latvia,2,9,12,2020-03-04,2020-03-12
Latvia,2,9,13,2020-03-04,2020-03-11
Latvia,2,9,14,2020-03-04,2020-03-10
Latvia,2,9,15,2020-03-04,2020-03-09
Latvia,2,9,16,2020-03-04,2020-03-08
Latvia,2,9,17,2020-03-04,2020-03-07
Latvia,2,9,18,2020-03-04,2020-03-06
Latvia,2,9,19,2020-03-04,2020-03-05
Lithuania,2,0,0,2020-03-12,2020-03-16
Lithuania,2,0,1,2020-03-12,2020-03-15
Lithuania,2,0,2,2020-03-12,2020-03-14
Lithuania,2,0,3,2020-03-12,2020-03-13
Lithuania,2,1,0,2020-03-11,2020-03-16
Lithuania,2,1,1,2020-03-11,2020-03-15
Lithuania,2,1,2,2020-03-11,2020-03-14
Lithuania,2,1,3,2020-03-11,2020-03-13
Lithuania,2,1,4,2020-03-11,2020-03-12
Luxembourg,2,0,0,2020-03-09,2020-03-16
Luxembourg,2,0,1,2020-03-09,2020-03-15
Luxembourg,2,0,2,2020-03-09,2020-03-14
Luxembourg,2,0,3,2020-03-09,2020-03-13
Luxembourg,2,0,4,2020-03-09,2020-03-12
Luxembourg,2,0,5,2020-03-09,2020-03-11
Luxembourg,2,0,6,2020-03-09,2020-03-10
Luxembourg,2,1,0,2020-03-08,2020-03-16
Luxembourg,2,1,1,2020-03-08,2020-03-15
Luxembourg,2,1,2,2020-03-08,2020-03-14
Luxembourg,2,1,3,2020-03-08,2020-03-13
Luxembourg,2,1,4,2020-03-08,2020-03-12
Luxembourg,2,1,5,2020-03-08,2020-03-11
Luxembourg,2,1,6,2020-03-08,2020-03-10
Luxembourg,2,1,7,2020-03-08,2020-03-09
Luxembourg,2,2,0,2020-03-07,2020-03-16
Luxembourg,2,2,1,2020-03-07,2020-03-15
Luxembourg,2,2,2,2020-03-07,2020-03-14
Luxembourg,2,2,3,2020-03-07,2020-03-13
Luxembourg,2,2,4,2020-03-07,2020-03-12
Luxembourg,2,2,5,2020-03-07,2020-03-11
Luxembourg,2,2,6,2020-03-07,2020-03-10
Luxembourg,2,2,7,2020-03-07,2020-03-09
Luxembourg,2,2,8,2020-03-07,2020-03-08
Luxembourg,2,3,0,2020-03-06,2020-03-16
Luxembourg,2,3,1,2020-03-06,2020-03-15
Luxembourg,2,3,2,2020-03-06,2020-03-14
Luxembourg,2,3,3,2020-03-06,2020-03-13
Luxembourg,2,3,4,2020-03-06,2020-03-12
Luxembourg,2,3,5,2020-03-06,2020-03-11
Luxembourg,2,3,6,2020-03-06,2020-03-10
Luxembourg,2,3,7,2020-03-06,2020-03-09
Luxembourg,2,3,8,2020-03-06,2020-03-08
Luxembourg,2,3,9,2020-03-06,2020-03-07
Luxembourg,2,4,0,2020-03-05,2020-03-16
Luxembourg,2,4,1,2020-03-05,2020-03-15
Luxembourg,2,4,2,2020-03-05,2020-03-14
Luxembourg,2,4,3,2020-03-05,2020-03-13
Luxembourg,2,4,4,2020-03-05,2020-03-12
Luxembourg,2,4,5,2020-03-05,2020-03-11
Luxembourg,2,4,6,2020-03-05,2020-03-10
Luxembourg,2,4,7,2020-03-05,2020-03-09
Luxembourg,2,4,8,2020-03-05,2020-03-08
Luxembourg,2,4,9,2020-03-05,2020-03-07
Luxembourg,2,4,10,2020-03-05,2020-03-06
Luxembourg,2,5,0,2020-03-04,2020-03-16
Luxembourg,2,5,1,2020-03-04,2020-03-15
Luxembourg,2,5,2,2020-03-04,2020-03-14
Luxembourg,2,5,3,2020-03-04,2020-03-13
Luxembourg,2,5,4,2020-03-04,2020-03-12
Luxembourg,2,5,5,2020-03-04,2020-03-11
Luxembourg,2,5,6,2020-03-04,2020-03-10
Luxembourg,2,5,7,2020-03-04,2020-03-09
Luxembourg,2,5,8,2020-03-04,2020-03-08
Luxembourg,2,5,9,2020-03-04,2020-03-07
Luxembourg,2,5,10,2020-03-04,2020-03-06
Luxembourg,2,5,11,2020-03-04,2020-03-05
Luxembourg,2,6,0,2020-03-03,2020-03-16
Luxembourg,2,6,1,2020-03-03,2020-03-15
Luxembourg,2,6,2,2020-03-03,2020-03-14
Luxembourg,2,6,3,2020-03-03,2020-03-13
Luxembourg,2,6,4,2020-03-03,2020-03-12
Luxembourg,2,6,5,2020-03-03,2020-03-11
Luxembourg,2,6,6,2020-03-03,2020-03-10
Luxembourg,2,6,7,2020-03-03,2020-03-09
Luxembourg,2,6,8,2020-03-03,2020-03-08
Luxembourg,2,6,9,2020-03-03,2020-03-07
Luxembourg,2,6,10,2020-03-03,2020-03-06
Luxembourg,2,6,11,2020-03-03,2020-03-05
Luxembourg,2,6,12,2020-03-03,2020-03-04
Luxembourg,2,7,0,2020-03-02,2020-03-16
Luxembourg,2,7,1,2020-03-02,2020-03-15
Luxembourg,2,7,2,2020-03-02,2020-03-14
Luxembourg,2,7,3,2020-03-02,2020-03-13
Luxembourg,2,7,4,2020-03-02,2020-03-12
Luxembourg,2,7,5,2020-03-02,2020-03-11
Luxembourg,2,7,6,2020-03-02,2020-03-10
Luxembourg,2,7,7,2020-03-02,2020-03-09
Luxembourg,2,7,8,2020-03-02,2020-03-08
Luxembourg,2,7,9,2020-03-02,2020-03-07
Luxembourg,2,7,10,2020-03-02,2020-03-06
Luxembourg,2,7,11,2020-03-02,2020-03-05
Luxembourg,2,7,12,2020-03-02,2020-03-04
Luxembourg,2,7,13,2020-03-02,2020-03-03
Luxembourg,2,8,0,2020-03-01,2020-03-16
Luxembourg,2,8,1,2020-03-01,2020-03-15
Luxembourg,2,8,2,2020-03-01,2020-03-14
Luxembourg,2,8,3,2020-03-01,2020-03-13
Luxembourg,2,8,4,2020-03-01,2020-03-12
Luxembourg,2,8,5,2020-03-01,2020-03-11
Luxembourg,2,8,6,2020-03-01,2020-03-10
Luxembourg,2,8,7,2020-03-01,2020-03-09
Luxembourg,2,8,8,2020-03-01,2020-03-08
Luxembourg,2,8,9,2020-03-01,2020-03-07
Luxembourg,2,8,10,2020-03-01,2020-03-06
Luxembourg,2,8,11,2020-03-01,2020-03-05
Luxembourg,2,8,12,2020-03-01,2020-03-04
Luxembourg,2,8,13,2020-03-01,2020-03-03
Luxembourg,2,8,14,2020-03-01,2020-03-02
Luxembourg,2,9,0,2020-02-29,2020-03-16
Luxembourg,2,9,1,2020-02-29,2020-03-15
Luxembourg,2,9,2,2020-02-29,2020-03-14
Luxembourg,2,9,3,2020-02-29,2020-03-13
Luxembourg,2,9,4,2020-02-29,2020-03-12
Luxembourg,2,9,5,2020-02-29,2020-03-11
Luxembourg,2,9,6,2020-02-29,2020-03-10
Luxembourg,2,9,7,2020-02-29,2020-03-09
Luxembourg,2,9,8,2020-02-29,2020-03-08
Luxembourg,2,9,9,2020-02-29,2020-03-07
Luxembourg,2,9,10,2020-02-29,2020-03-06
Luxembourg,2,9,11,2020-02-29,2020-03-05
Luxembourg,2,9,12,2020-02-29,2020-03-04
Luxembourg,2,9,13,2020-02-29,2020-03-03
Luxembourg,2,9,14,2020-02-29,2020-03-02
Luxembourg,2,9,15,2020-02-29,2020-03-01
Luxembourg,2,10,0,2020-02-28,2020-03-16
Luxembourg,2,10,1,2020-02-28,2020-03-15
Luxembourg,2,10,2,2020-02-28,2020-03-14
Luxembourg,2,10,3,2020-02-28,2020-03-13
Luxembourg,2,10,4,2020-02-28,2020-03-12
Luxembourg,2,10,5,2020-02-28,2020-03-11
Luxembourg,2,10,6,2020-02-28,2020-03-10
Luxembourg,2,10,7,2020-02-28,2020-03-09
Luxembourg,2,10,8,2020-02-28,2020-03-08
Luxembourg,2,10,9,2020-02-28,2020-03-07
Luxembourg,2,10,10,2020-02-28,2020-03-06
Luxembourg,2,10,11,2020-02-28,2020-03-05
Luxembourg,2,10,12,2020-02-28,2020-03-04
Luxembourg,2,10,13,2020-02-28,2020-03-03
Luxembourg,2,10,14,2020-02-28,2020-03-02
Luxembourg,2,10,15,2020-02-28,2020-03-01
Luxembourg,2,10,16,2020-02-28,2020-02-29
Moldova,2,0,0,2020-03-10,2020-03-11
Moldova,2,1,0,2020-03-09,2020-03-11
Moldova,2,1,1,2020-03-09,2020-03-10
Monaco,1,0,NA,2020-01-24,NA
Netherlands,2,0,0,2020-03-06,2020-03-16
Netherlands,2,0,1,2020-03-06,2020-03-15
Netherlands,2,0,2,2020-03-06,2020-03-14
Netherlands,2,0,3,2020-03-06,2020-03-13
Netherlands,2,0,4,2020-03-06,2020-03-12
Netherlands,2,0,5,2020-03-06,2020-03-11
Netherlands,2,0,6,2020-03-06,2020-03-10
Netherlands,2,0,7,2020-03-06,2020-03-09
Netherlands,2,0,8,2020-03-06,2020-03-08
Netherlands,2,0,9,2020-03-06,2020-03-07
Netherlands,2,1,0,2020-03-05,2020-03-16
Netherlands,2,1,1,2020-03-05,2020-03-15
Netherlands,2,1,2,2020-03-05,2020-03-14
Netherlands,2,1,3,2020-03-05,2020-03-13
Netherlands,2,1,4,2020-03-05,2020-03-12
Netherlands,2,1,5,2020-03-05,2020-03-11
Netherlands,2,1,6,2020-03-05,2020-03-10
Netherlands,2,1,7,2020-03-05,2020-03-09
Netherlands,2,1,8,2020-03-05,2020-03-08
Netherlands,2,1,9,2020-03-05,2020-03-07
Netherlands,2,1,10,2020-03-05,2020-03-06
Netherlands,2,2,0,2020-03-04,2020-03-16
Netherlands,2,2,1,2020-03-04,2020-03-15
Netherlands,2,2,2,2020-03-04,2020-03-14
Netherlands,2,2,3,2020-03-04,2020-03-13
Netherlands,2,2,4,2020-03-04,2020-03-12
Netherlands,2,2,5,2020-03-04,2020-03-11
Netherlands,2,2,6,2020-03-04,2020-03-10
Netherlands,2,2,7,2020-03-04,2020-03-09
Netherlands,2,2,8,2020-03-04,2020-03-08
Netherlands,2,2,9,2020-03-04,2020-03-07
Netherlands,2,2,10,2020-03-04,2020-03-06
Netherlands,2,2,11,2020-03-04,2020-03-05
Netherlands,2,3,0,2020-03-03,2020-03-16
Netherlands,2,3,1,2020-03-03,2020-03-15
Netherlands,2,3,2,2020-03-03,2020-03-14
Netherlands,2,3,3,2020-03-03,2020-03-13
Netherlands,2,3,4,2020-03-03,2020-03-12
Netherlands,2,3,5,2020-03-03,2020-03-11
Netherlands,2,3,6,2020-03-03,2020-03-10
Netherlands,2,3,7,2020-03-03,2020-03-09
Netherlands,2,3,8,2020-03-03,2020-03-08
Netherlands,2,3,9,2020-03-03,2020-03-07
Netherlands,2,3,10,2020-03-03,2020-03-06
Netherlands,2,3,11,2020-03-03,2020-03-05
Netherlands,2,3,12,2020-03-03,2020-03-04
Netherlands,2,4,0,2020-03-02,2020-03-16
Netherlands,2,4,1,2020-03-02,2020-03-15
Netherlands,2,4,2,2020-03-02,2020-03-14
Netherlands,2,4,3,2020-03-02,2020-03-13
Netherlands,2,4,4,2020-03-02,2020-03-12
Netherlands,2,4,5,2020-03-02,2020-03-11
Netherlands,2,4,6,2020-03-02,2020-03-10
Netherlands,2,4,7,2020-03-02,2020-03-09
Netherlands,2,4,8,2020-03-02,2020-03-08
Netherlands,2,4,9,2020-03-02,2020-03-07
Netherlands,2,4,10,2020-03-02,2020-03-06
Netherlands,2,4,11,2020-03-02,2020-03-05
Netherlands,2,4,12,2020-03-02,2020-03-04
Netherlands,2,4,13,2020-03-02,2020-03-03
Netherlands,2,5,0,2020-03-01,2020-03-16
Netherlands,2,5,1,2020-03-01,2020-03-15
Netherlands,2,5,2,2020-03-01,2020-03-14
Netherlands,2,5,3,2020-03-01,2020-03-13
Netherlands,2,5,4,2020-03-01,2020-03-12
Netherlands,2,5,5,2020-03-01,2020-03-11
Netherlands,2,5,6,2020-03-01,2020-03-10
Netherlands,2,5,7,2020-03-01,2020-03-09
Netherlands,2,5,8,2020-03-01,2020-03-08
Netherlands,2,5,9,2020-03-01,2020-03-07
Netherlands,2,5,10,2020-03-01,2020-03-06
Netherlands,2,5,11,2020-03-01,2020-03-05
Netherlands,2,5,12,2020-03-01,2020-03-04
Netherlands,2,5,13,2020-03-01,2020-03-03
Netherlands,2,5,14,2020-03-01,2020-03-02
Netherlands,2,6,0,2020-02-29,2020-03-16
Netherlands,2,6,1,2020-02-29,2020-03-15
Netherlands,2,6,2,2020-02-29,2020-03-14
Netherlands,2,6,3,2020-02-29,2020-03-13
Netherlands,2,6,4,2020-02-29,2020-03-12
Netherlands,2,6,5,2020-02-29,2020-03-11
Netherlands,2,6,6,2020-02-29,2020-03-10
Netherlands,2,6,7,2020-02-29,2020-03-09
Netherlands,2,6,8,2020-02-29,2020-03-08
Netherlands,2,6,9,2020-02-29,2020-03-07
Netherlands,2,6,10,2020-02-29,2020-03-06
Netherlands,2,6,11,2020-02-29,2020-03-05
Netherlands,2,6,12,2020-02-29,2020-03-04
Netherlands,2,6,13,2020-02-29,2020-03-03
Netherlands,2,6,14,2020-02-29,2020-03-02
Netherlands,2,6,15,2020-02-29,2020-03-01
Netherlands,2,7,0,2020-02-28,2020-03-16
Netherlands,2,7,1,2020-02-28,2020-03-15
Netherlands,2,7,2,2020-02-28,2020-03-14
Netherlands,2,7,3,2020-02-28,2020-03-13
Netherlands,2,7,4,2020-02-28,2020-03-12
Netherlands,2,7,5,2020-02-28,2020-03-11
Netherlands,2,7,6,2020-02-28,2020-03-10
Netherlands,2,7,7,2020-02-28,2020-03-09
Netherlands,2,7,8,2020-02-28,2020-03-08
Netherlands,2,7,9,2020-02-28,2020-03-07
Netherlands,2,7,10,2020-02-28,2020-03-06
Netherlands,2,7,11,2020-02-28,2020-03-05
Netherlands,2,7,12,2020-02-28,2020-03-04
Netherlands,2,7,13,2020-02-28,2020-03-03
Netherlands,2,7,14,2020-02-28,2020-03-02
Netherlands,2,7,15,2020-02-28,2020-03-01
Netherlands,2,7,16,2020-02-28,2020-02-29
Netherlands,2,8,0,2020-02-27,2020-03-16
Netherlands,2,8,1,2020-02-27,2020-03-15
Netherlands,2,8,2,2020-02-27,2020-03-14
Netherlands,2,8,3,2020-02-27,2020-03-13
Netherlands,2,8,4,2020-02-27,2020-03-12
Netherlands,2,8,5,2020-02-27,2020-03-11
Netherlands,2,8,6,2020-02-27,2020-03-10
Netherlands,2,8,7,2020-02-27,2020-03-09
Netherlands,2,8,8,2020-02-27,2020-03-08
Netherlands,2,8,9,2020-02-27,2020-03-07
Netherlands,2,8,10,2020-02-27,2020-03-06
Netherlands,2,8,11,2020-02-27,2020-03-05
Netherlands,2,8,12,2020-02-27,2020-03-04
Netherlands,2,8,13,2020-02-27,2020-03-03
Netherlands,2,8,14,2020-02-27,2020-03-02
Netherlands,2,8,15,2020-02-27,2020-03-01
Netherlands,2,8,16,2020-02-27,2020-02-29
Netherlands,2,8,17,2020-02-27,2020-02-28
Netherlands,2,9,0,2020-02-26,2020-03-16
Netherlands,2,9,1,2020-02-26,2020-03-15
Netherlands,2,9,2,2020-02-26,2020-03-14
Netherlands,2,9,3,2020-02-26,2020-03-13
Netherlands,2,9,4,2020-02-26,2020-03-12
Netherlands,2,9,5,2020-02-26,2020-03-11
Netherlands,2,9,6,2020-02-26,2020-03-10
Netherlands,2,9,7,2020-02-26,2020-03-09
Netherlands,2,9,8,2020-02-26,2020-03-08
Netherlands,2,9,9,2020-02-26,2020-03-07
Netherlands,2,9,10,2020-02-26,2020-03-06
Netherlands,2,9,11,2020-02-26,2020-03-05
Netherlands,2,9,12,2020-02-26,2020-03-04
Netherlands,2,9,13,2020-02-26,2020-03-03
Netherlands,2,9,14,2020-02-26,2020-03-02
Netherlands,2,9,15,2020-02-26,2020-03-01
Netherlands,2,9,16,2020-02-26,2020-02-29
Netherlands,2,9,17,2020-02-26,2020-02-28
Netherlands,2,9,18,2020-02-26,2020-02-27
Netherlands,2,10,0,2020-02-25,2020-03-16
Netherlands,2,10,1,2020-02-25,2020-03-15
Netherlands,2,10,2,2020-02-25,2020-03-14
Netherlands,2,10,3,2020-02-25,2020-03-13
Netherlands,2,10,4,2020-02-25,2020-03-12
Netherlands,2,10,5,2020-02-25,2020-03-11
Netherlands,2,10,6,2020-02-25,2020-03-10
Netherlands,2,10,7,2020-02-25,2020-03-09
Netherlands,2,10,8,2020-02-25,2020-03-08
Netherlands,2,10,9,2020-02-25,2020-03-07
Netherlands,2,10,10,2020-02-25,2020-03-06
Netherlands,2,10,11,2020-02-25,2020-03-05
Netherlands,2,10,12,2020-02-25,2020-03-04
Netherlands,2,10,13,2020-02-25,2020-03-03
Netherlands,2,10,14,2020-02-25,2020-03-02
Netherlands,2,10,15,2020-02-25,2020-03-01
Netherlands,2,10,16,2020-02-25,2020-02-29
Netherlands,2,10,17,2020-02-25,2020-02-28
Netherlands,2,10,18,2020-02-25,2020-02-27
Netherlands,2,10,19,2020-02-25,2020-02-26
Netherlands,2,11,0,2020-02-24,2020-03-16
Netherlands,2,11,1,2020-02-24,2020-03-15
Netherlands,2,11,2,2020-02-24,2020-03-14
Netherlands,2,11,3,2020-02-24,2020-03-13
Netherlands,2,11,4,2020-02-24,2020-03-12
Netherlands,2,11,5,2020-02-24,2020-03-11
Netherlands,2,11,6,2020-02-24,2020-03-10
Netherlands,2,11,7,2020-02-24,2020-03-09
Netherlands,2,11,8,2020-02-24,2020-03-08
Netherlands,2,11,9,2020-02-24,2020-03-07
Netherlands,2,11,10,2020-02-24,2020-03-06
Netherlands,2,11,11,2020-02-24,2020-03-05
Netherlands,2,11,12,2020-02-24,2020-03-04
Netherlands,2,11,13,2020-02-24,2020-03-03
Netherlands,2,11,14,2020-02-24,2020-03-02
Netherlands,2,11,15,2020-02-24,2020-03-01
Netherlands,2,11,16,2020-02-24,2020-02-29
Netherlands,2,11,17,2020-02-24,2020-02-28
Netherlands,2,11,18,2020-02-24,2020-02-27
Netherlands,2,11,19,2020-02-24,2020-02-26
Netherlands,2,11,20,2020-02-24,2020-02-25
Netherlands,2,12,0,2020-02-23,2020-03-16
Netherlands,2,12,1,2020-02-23,2020-03-15
Netherlands,2,12,2,2020-02-23,2020-03-14
Netherlands,2,12,3,2020-02-23,2020-03-13
Netherlands,2,12,4,2020-02-23,2020-03-12
Netherlands,2,12,5,2020-02-23,2020-03-11
Netherlands,2,12,6,2020-02-23,2020-03-10
Netherlands,2,12,7,2020-02-23,2020-03-09
Netherlands,2,12,8,2020-02-23,2020-03-08
Netherlands,2,12,9,2020-02-23,2020-03-07
Netherlands,2,12,10,2020-02-23,2020-03-06
Netherlands,2,12,11,2020-02-23,2020-03-05
Netherlands,2,12,12,2020-02-23,2020-03-04
Netherlands,2,12,13,2020-02-23,2020-03-03
Netherlands,2,12,14,2020-02-23,2020-03-02
Netherlands,2,12,15,2020-02-23,2020-03-01
Netherlands,2,12,16,2020-02-23,2020-02-29
Netherlands,2,12,17,2020-02-23,2020-02-28
Netherlands,2,12,18,2020-02-23,2020-02-27
Netherlands,2,12,19,2020-02-23,2020-02-26
Netherlands,2,12,20,2020-02-23,2020-02-25
Netherlands,2,12,21,2020-02-23,2020-02-24
Netherlands,2,13,0,2020-02-22,2020-03-16
Netherlands,2,13,1,2020-02-22,2020-03-15
Netherlands,2,13,2,2020-02-22,2020-03-14
Netherlands,2,13,3,2020-02-22,2020-03-13
Netherlands,2,13,4,2020-02-22,2020-03-12
Netherlands,2,13,5,2020-02-22,2020-03-11
Netherlands,2,13,6,2020-02-22,2020-03-10
Netherlands,2,13,7,2020-02-22,2020-03-09
Netherlands,2,13,8,2020-02-22,2020-03-08
Netherlands,2,13,9,2020-02-22,2020-03-07
